loop	threshold	anger	empty_cells
9488	-2330	933	23
9489	-2330	934	23
9490	-2330	935	23
9491	-2330	936	23
9492	-2330	937	23
9493	-2330	938	24
9494	-2330	939	24
9495	-2330	940	24
9496	-2330	936	23
9497	-2330	937	23
9498	-2330	938	23
9499	-2330	939	23
9500	-2330	940	23
9501	-2330	941	23
9502	-2330	942	23
9503	-2330	943	23
9504	-2330	944	23
9505	-2330	945	23
9506	-2330	946	24
9507	-2330	942	23
9508	-2330	943	23
9509	-2330	944	23
9510	-2330	945	23
9511	-2330	946	23
9512	-2330	947	23
9513	-2330	948	23
9514	-2330	949	23
9515	-2330	950	23
9516	-2330	951	24
9517	-2330	952	24
9518	-2330	953	27
9519	-2330	954	27
9520	-2330	955	27
9521	-2330	956	28
9522	-2330	952	27
9523	-2330	953	28
9524	-2330	954	29
9525	-2330	955	29
9526	-2330	951	27
9527	-2330	947	24
9528	-2330	943	23
9529	-2330	944	23
9530	-2330	945	24
9531	-2330	946	24
9532	-2330	942	23
9533	-2330	943	23
9534	-2330	944	23
9535	-2330	945	23
9536	-2330	946	23
9537	-2330	947	23
9538	-2330	948	24
9539	-2330	949	25
9540	-2330	945	24
9541	-2330	946	24
9542	-2330	947	24
9543	-2330	948	24
9544	-2330	949	24
9545	-2330	950	25
9546	-2330	951	25
9547	-2330	952	25
9548	-2330	953	25
9549	-2330	954	28
9550	-2330	950	27
9551	-2330	946	26
9552	-2330	947	27
9553	-2330	943	25
9554	-2330	944	25
9555	-2330	945	26
9556	-2330	946	28
9557	-2330	947	28
9558	-2330	943	26
9559	-2330	939	25
9560	-2330	940	25
9561	-2330	941	27
9562	-2330	942	27
9563	-2330	938	23
9564	-2330	939	23
9565	-2330	940	24
9566	-2330	936	23
9567	-2330	937	23
9568	-2330	938	23
9569	-2330	939	23
9570	-2330	940	23
9571	-2330	941	23
9572	-2330	942	23
9573	-2330	943	23
9574	-2330	944	24
9575	-2330	945	24
9576	-2330	946	24
9577	-2330	947	24
9578	-2330	948	24
9579	-2330	949	24
9580	-2330	950	25
9581	-2330	951	25
9582	-2330	952	25
9583	-2330	953	25
9584	-2330	954	25
9585	-2330	950	24
9586	-2330	951	24
9587	-2330	952	24
9588	-2330	953	24
9589	-2330	954	24
9590	-2330	955	24
9591	-2330	956	25
9592	-2330	957	26
9593	-2330	958	26
9594	-2330	954	24
9595	-2330	955	26
9596	-2330	956	26
9597	-2330	957	26
9598	-2330	958	27
9599	-2330	959	27
9600	-2380	960	27
9601	-2380	961	27
9602	-2380	962	28
9603	-2380	958	27
9604	-2380	959	27
9605	-2380	960	27
9606	-2380	956	26
9607	-2380	957	26
9608	-2380	958	27
9609	-2380	959	27
9610	-2380	960	27
9611	-2380	961	27
9612	-2380	957	26
9613	-2380	958	26
9614	-2380	959	27
9615	-2380	960	27
9616	-2380	956	26
9617	-2380	957	26
9618	-2380	958	26
9619	-2380	954	25
9620	-2380	955	25
9621	-2380	956	26
9622	-2380	957	27
9623	-2380	958	29
9624	-2380	959	29
9625	-2380	955	25
9626	-2380	956	25
9627	-2380	957	25
9628	-2380	958	27
9629	-2380	959	27
9630	-2380	960	27
9631	-2380	961	27
9632	-2380	962	27
9633	-2380	963	27
9634	-2380	959	25
9635	-2380	960	25
9636	-2380	961	25
9637	-2380	962	25
9638	-2380	963	25
9639	-2380	959	24
9640	-2380	960	24
9641	-2380	961	25
9642	-2380	957	24
9643	-2380	958	24
9644	-2380	959	24
9645	-2380	960	24
9646	-2380	961	24
9647	-2380	962	24
9648	-2380	963	24
9649	-2380	964	24
9650	-2380	965	24
9651	-2380	966	24
9652	-2380	967	24
9653	-2380	968	24
9654	-2380	969	24
9655	-2380	970	25
9656	-2380	966	24
9657	-2380	967	24
9658	-2380	968	24
9659	-2380	969	24
9660	-2380	970	24
9661	-2380	971	24
9662	-2380	972	26
9663	-2380	973	28
9664	-2380	969	26
9665	-2380	965	24
9666	-2380	966	25
9667	-2380	962	24
9668	-2380	963	24
9669	-2380	964	25
9670	-2380	965	25
9671	-2380	961	24
9672	-2380	962	24
9673	-2380	963	24
9674	-2380	964	24
9675	-2380	965	24
9676	-2380	966	24
9677	-2380	967	24
9678	-2380	968	24
9679	-2380	969	24
9680	-2380	970	24
9681	-2380	971	26
9682	-2380	972	26
9683	-2380	973	26
9684	-2380	969	24
9685	-2380	970	24
9686	-2380	971	25
9687	-2380	972	25
9688	-2380	973	25
9689	-2380	974	25
9690	-2380	975	25
9691	-2380	976	25
9692	-2380	977	25
9693	-2380	978	25
9694	-2380	979	25
9695	-2380	980	26
9696	-2380	981	26
9697	-2380	982	26
9698	-2380	978	25
9699	-2380	979	26
9700	-2380	975	25
9701	-2380	976	26
9702	-2380	972	25
9703	-2380	973	25
9704	-2380	974	25
9705	-2380	975	25
9706	-2380	976	25
9707	-2380	977	25
9708	-2380	978	25
9709	-2380	979	25
9710	-2380	980	25
9711	-2380	981	26
9712	-2380	982	28
9713	-2380	983	28
9714	-2380	984	30
9715	-2380	980	28
9716	-2380	981	29
9717	-2380	977	26
9718	-2380	978	26
9719	-2380	979	29
9720	-2380	975	26
9721	-2380	976	27
9722	-2380	972	26
9723	-2380	968	25
9724	-2380	969	25
9725	-2380	970	25
9726	-2380	966	24
9727	-2380	967	24
9728	-2380	968	24
9729	-2380	969	24
9730	-2380	970	24
9731	-2380	971	24
9732	-2380	972	24
9733	-2380	973	24
9734	-2380	974	24
9735	-2380	975	24
9736	-2380	976	24
9737	-2380	977	24
9738	-2380	978	24
9739	-2380	979	24
9740	-2380	980	24
9741	-2380	981	24
9742	-2380	982	26
9743	-2380	978	24
9744	-2380	979	26
9745	-2380	980	26
9746	-2380	981	26
9747	-2380	982	26
9748	-2380	983	26
9749	-2380	984	26
9750	-2380	985	26
9751	-2380	986	26
9752	-2380	987	26
9753	-2380	988	27
9754	-2380	989	28
9755	-2380	990	29
9756	-2380	986	26
9757	-2380	987	26
9758	-2380	988	27
9759	-2380	984	26
9760	-2380	985	26
9761	-2380	986	26
9762	-2380	987	26
9763	-2380	988	26
9764	-2380	989	26
9765	-2380	990	26
9766	-2380	991	26
9767	-2380	992	26
9768	-2380	993	26
9769	-2380	994	27
9770	-2380	995	27
9771	-2380	996	30
9772	-2380	992	27
9773	-2380	993	27
9774	-2380	994	28
9775	-2380	995	29
9776	-2380	996	29
9777	-2380	997	29
9778	-2380	998	29
9779	-2380	999	29
9780	-2380	1000	29
9781	-2380	1001	29
9782	-2380	997	27
9783	-2380	993	26
9784	-2380	994	26
9785	-2380	995	26
9786	-2380	996	26
9787	-2380	997	26
9788	-2380	998	26
9789	-2380	999	26
9790	-2380	1000	30
9791	-2380	1001	30
9792	-2380	997	28
9793	-2380	993	27
9794	-2380	994	28
9795	-2380	990	27
9796	-2380	991	27
9797	-2380	992	27
9798	-2380	993	28
9799	-2380	994	28
9800	-2430	990	26
9801	-2430	991	26
9802	-2430	992	26
9803	-2430	993	26
9804	-2430	994	27
9805	-2430	995	28
9806	-2430	991	25
9807	-2430	987	24
9808	-2430	988	25
9809	-2430	989	25
9810	-2430	990	25
9811	-2430	991	25
9812	-2430	992	27
9813	-2430	988	26
9814	-2430	984	24
9815	-2430	985	24
9816	-2430	986	24
9817	-2430	987	24
9818	-2430	988	24
9819	-2430	989	24
9820	-2430	990	24
9821	-2430	991	24
9822	-2430	992	24
9823	-2430	993	24
9824	-2430	994	24
9825	-2430	995	26
9826	-2430	996	26
9827	-2430	992	24
9828	-2430	993	24
9829	-2430	994	24
9830	-2430	995	25
9831	-2430	991	24
9832	-2430	992	24
9833	-2430	993	24
9834	-2430	994	24
9835	-2430	995	24
9836	-2430	996	24
9837	-2430	997	24
9838	-2430	998	25
9839	-2430	994	24
9840	-2430	995	24
9841	-2430	996	24
9842	-2430	997	24
9843	-2430	998	24
9844	-2430	999	25
9845	-2430	1000	25
9846	-2430	1001	25
9847	-2430	1002	27
9848	-2430	998	25
9849	-2430	994	24
9850	-2430	995	24
9851	-2430	996	25
9852	-2430	997	25
9853	-2430	998	25
9854	-2430	999	25
9855	-2430	1000	26
9856	-2430	1001	27
9857	-2430	997	26
9858	-2430	993	25
9859	-2430	994	26
9860	-2430	995	26
9861	-2430	996	26
9862	-2430	997	26
9863	-2430	998	26
9864	-2430	999	26
9865	-2430	995	25
9866	-2430	996	26
9867	-2430	997	26
9868	-2430	998	26
9869	-2430	999	26
9870	-2430	1000	26
9871	-2430	1001	28
9872	-2430	1002	31
9873	-2430	1003	32
9874	-2430	999	30
9875	-2430	995	29
9876	-2430	991	28
9877	-2430	992	29
9878	-2430	993	29
9879	-2430	994	29
9880	-2430	990	28
9881	-2430	991	29
9882	-2430	992	29
9883	-2430	993	30
9884	-2430	989	29
9885	-2430	990	30
9886	-2430	986	29
9887	-2430	987	30
9888	-2430	983	29
9889	-2430	984	29
9890	-2430	985	30
9891	-2430	986	30
9892	-2430	987	30
9893	-2430	988	30
9894	-2430	989	30
9895	-2430	990	31
9896	-2430	991	32
9897	-2430	987	31
9898	-2430	988	32
9899	-2430	989	33
9900	-2430	985	32
9901	-2430	986	32
9902	-2430	987	32
9903	-2430	988	32
9904	-2430	984	30
9905	-2430	985	31
9906	-2430	981	30
9907	-2430	982	31
9908	-2430	978	30
9909	-2430	979	30
9910	-2430	980	30
9911	-2430	976	29
9912	-2430	977	29
9913	-2430	978	32
9914	-2430	974	31
9915	-2430	970	30
9916	-2430	971	30
9917	-2430	972	31
9918	-2430	968	29
9919	-2430	969	29
9920	-2430	965	28
9921	-2430	966	28
9922	-2430	962	27
9923	-2430	963	29
9924	-2430	959	28
9925	-2430	960	28
9926	-2430	961	28
9927	-2430	962	28
9928	-2430	958	27
9929	-2430	959	27
9930	-2430	960	29
9931	-2430	956	26
9932	-2430	957	27
9933	-2430	953	26
9934	-2430	954	26
9935	-2430	955	27
9936	-2430	951	26
9937	-2430	952	26
9938	-2430	953	26
9939	-2430	954	28
9940	-2430	955	28
9941	-2430	956	28
9942	-2430	957	29
9943	-2430	958	29
9944	-2430	954	28
9945	-2430	950	26
9946	-2430	951	26
9947	-2430	947	25
9948	-2430	943	24
9949	-2430	944	24
9950	-2430	945	25
9951	-2430	946	25
9952	-2430	947	25
9953	-2430	948	26
9954	-2430	944	25
9955	-2430	945	25
9956	-2430	946	25
9957	-2430	947	25
9958	-2430	948	26
9959	-2430	949	27
9960	-2430	950	27
9961	-2430	951	28
9962	-2430	952	28
9963	-2430	953	28
9964	-2430	954	31
9965	-2430	955	32
9966	-2430	956	34
9967	-2430	957	34
9968	-2430	953	33
9969	-2430	949	32
9970	-2430	945	31
9971	-2430	941	29
9972	-2430	942	29
9973	-2430	943	31
9974	-2430	939	28
9975	-2430	940	29
9976	-2430	941	29
9977	-2430	937	28
9978	-2430	938	29
9979	-2430	939	29
9980	-2430	935	28
9981	-2430	931	27
9982	-2430	932	27
9983	-2430	933	27
9984	-2430	929	26
9985	-2430	930	28
9986	-2430	926	27
9987	-2430	927	28
9988	-2430	923	27
9989	-2430	924	27
9990	-2430	925	27
9991	-2430	926	28
9992	-2430	927	28
9993	-2430	928	28
9994	-2430	929	28
9995	-2430	930	28
9996	-2430	931	28
9997	-2430	927	27
9998	-2430	923	26
9999	-2430	924	27
10000	-2480	920	26
10001	-2480	921	26
10002	-2480	922	27
10003	-2480	918	26
10004	-2480	914	25
10005	-2480	915	25
10006	-2480	916	27
10007	-2480	912	26
10008	-2480	908	24
10009	-2480	909	24
10010	-2480	910	24
10011	-2480	911	24
10012	-2480	912	24
10013	-2480	913	24
10014	-2480	914	24
10015	-2480	915	24
10016	-2480	916	24
10017	-2480	917	24
10018	-2480	918	26
10019	-2480	919	26
10020	-2480	920	26
10021	-2480	916	25
10022	-2480	917	25
10023	-2480	918	26
10024	-2480	919	26
10025	-2480	920	28
10026	-2480	916	25
10027	-2480	917	26
10028	-2480	918	26
10029	-2480	919	26
10030	-2480	920	26
10031	-2480	921	26
10032	-2480	922	27
10033	-2480	923	27
10034	-2480	924	27
10035	-2480	920	26
10036	-2480	921	26
10037	-2480	922	26
10038	-2480	923	26
10039	-2480	924	26
10040	-2480	925	26
10041	-2480	926	26
10042	-2480	927	26
10043	-2480	928	26
10044	-2480	929	27
10045	-2480	925	26
10046	-2480	926	26
10047	-2480	922	25
10048	-2480	923	25
10049	-2480	924	26
10050	-2480	925	26
10051	-2480	926	26
10052	-2480	927	26
10053	-2480	928	26
10054	-2480	929	26
10055	-2480	930	26
10056	-2480	926	25
10057	-2480	927	25
10058	-2480	928	25
10059	-2480	929	26
10060	-2480	925	24
10061	-2480	926	24
10062	-2480	927	26
10063	-2480	928	26
10064	-2480	924	25
10065	-2480	925	25
10066	-2480	926	25
10067	-2480	927	26
10068	-2480	923	25
10069	-2480	924	25
10070	-2480	925	25
10071	-2480	926	25
10072	-2480	927	25
10073	-2480	928	25
10074	-2480	929	26
10075	-2480	930	26
10076	-2480	931	26
10077	-2480	932	27
10078	-2480	933	27
10079	-2480	934	27
10080	-2480	935	27
10081	-2480	931	26
10082	-2480	932	29
10083	-2480	933	29
10084	-2480	934	30
10085	-2480	935	32
10086	-2480	936	32
10087	-2480	937	32
10088	-2480	933	31
10089	-2480	929	30
10090	-2480	925	29
10091	-2480	921	28
10092	-2480	922	28
10093	-2480	923	29
10094	-2480	919	28
10095	-2480	920	28
10096	-2480	921	29
10097	-2480	917	28
10098	-2480	918	28
10099	-2480	919	28
10100	-2480	920	28
10101	-2480	921	28
10102	-2480	922	28
10103	-2480	918	26
10104	-2480	919	27
10105	-2480	920	27
10106	-2480	921	28
10107	-2480	917	26
10108	-2480	918	26
10109	-2480	919	26
10110	-2480	920	27
10111	-2480	921	27
10112	-2480	917	26
10113	-2480	913	25
10114	-2480	914	25
10115	-2480	915	25
10116	-2480	916	25
10117	-2480	917	25
10118	-2480	918	25
10119	-2480	919	25
10120	-2480	915	23
10121	-2480	916	24
10122	-2480	917	24
10123	-2480	918	24
10124	-2480	914	23
10125	-2480	915	23
10126	-2480	916	23
10127	-2480	917	23
10128	-2480	918	23
10129	-2480	919	23
10130	-2480	920	23
10131	-2480	921	23
10132	-2480	922	23
10133	-2480	923	23
10134	-2480	924	23
10135	-2480	925	23
10136	-2480	926	25
10137	-2480	922	23
10138	-2480	923	25
10139	-2480	919	23
10140	-2480	920	23
10141	-2480	921	23
10142	-2480	922	23
10143	-2480	923	24
10144	-2480	924	24
10145	-2480	920	23
10146	-2480	921	23
10147	-2480	922	23
10148	-2480	923	23
10149	-2480	924	23
10150	-2480	925	24
10151	-2480	921	23
10152	-2480	922	23
10153	-2480	923	23
10154	-2480	924	24
10155	-2480	925	24
10156	-2480	926	24
10157	-2480	927	24
10158	-2480	928	24
10159	-2480	924	23
10160	-2480	925	23
10161	-2480	926	23
10162	-2480	927	23
10163	-2480	928	23
10164	-2480	929	23
10165	-2480	930	23
10166	-2480	931	24
10167	-2480	932	25
10168	-2480	933	25
10169	-2480	929	23
10170	-2480	930	23
10171	-2480	931	23
10172	-2480	932	23
10173	-2480	933	23
10174	-2480	934	23
10175	-2480	935	23
10176	-2480	936	23
10177	-2480	937	23
10178	-2480	938	23
10179	-2480	939	23
10180	-2480	940	23
10181	-2480	941	23
10182	-2480	942	23
10183	-2480	943	23
10184	-2480	944	23
10185	-2480	945	23
10186	-2480	946	23
10187	-2480	947	23
10188	-2480	948	23
10189	-2480	949	23
10190	-2480	950	23
10191	-2480	951	24
10192	-2480	952	24
10193	-2480	953	24
10194	-2480	954	24
10195	-2480	955	24
10196	-2480	956	24
10197	-2480	957	24
10198	-2480	958	24
10199	-2480	959	24
10200	-2530	960	24
10201	-2530	961	26
10202	-2530	957	25
10203	-2530	953	24
10204	-2530	954	24
10205	-2530	955	24
10206	-2530	956	24
10207	-2530	957	25
10208	-2530	953	24
10209	-2530	954	24
10210	-2530	955	24
10211	-2530	956	24
10212	-2530	957	24
10213	-2530	958	26
10214	-2530	959	27
10215	-2530	960	27
10216	-2530	956	26
10217	-2530	957	27
10218	-2530	958	27
10219	-2530	959	28
10220	-2530	960	28
10221	-2530	961	29
10222	-2530	962	30
10223	-2530	958	29
10224	-2530	954	27
10225	-2530	955	28
10226	-2530	951	27
10227	-2530	947	26
10228	-2530	948	26
10229	-2530	949	26
10230	-2530	950	26
10231	-2530	946	25
10232	-2530	942	24
10233	-2530	943	24
10234	-2530	944	24
10235	-2530	945	24
10236	-2530	946	24
10237	-2530	947	24
10238	-2530	948	25
10239	-2530	949	25
10240	-2530	950	25
10241	-2530	951	26
10242	-2530	952	26
10243	-2530	948	25
10244	-2530	944	24
10245	-2530	945	24
10246	-2530	946	24
10247	-2530	942	23
10248	-2530	943	23
10249	-2530	944	23
10250	-2530	945	23
10251	-2530	946	24
10252	-2530	947	24
10253	-2530	948	24
10254	-2530	949	24
10255	-2530	950	24
10256	-2530	951	26
10257	-2530	947	25
10258	-2530	943	24
10259	-2530	944	24
10260	-2530	940	23
10261	-2530	941	23
10262	-2530	942	23
10263	-2530	943	24
10264	-2530	939	23
10265	-2530	940	23
10266	-2530	941	23
10267	-2530	942	23
10268	-2530	943	24
10269	-2530	939	23
10270	-2530	940	24
10271	-2530	941	24
10272	-2530	937	23
10273	-2530	938	23
10274	-2530	939	25
10275	-2530	940	26
10276	-2530	941	28
10277	-2530	937	23
10278	-2530	938	23
10279	-2530	939	23
10280	-2530	940	23
10281	-2530	941	23
10282	-2530	942	23
10283	-2530	943	24
10284	-2530	944	24
10285	-2530	945	24
10286	-2530	946	24
10287	-2530	947	24
10288	-2530	948	24
10289	-2530	949	24
10290	-2530	950	24
10291	-2530	951	25
10292	-2530	952	25
10293	-2530	953	25
10294	-2530	954	25
10295	-2530	955	25
10296	-2530	956	26
10297	-2530	957	28
10298	-2530	953	27
10299	-2530	954	27
10300	-2530	950	26
10301	-2530	951	26
10302	-2530	952	26
10303	-2530	948	25
10304	-2530	944	24
10305	-2530	945	24
10306	-2530	946	24
10307	-2530	947	24
10308	-2530	948	24
10309	-2530	949	24
10310	-2530	950	24
10311	-2530	951	25
10312	-2530	952	25
10313	-2530	953	27
10314	-2530	954	27
10315	-2530	955	29
10316	-2530	956	29
10317	-2530	952	27
10318	-2530	953	28
10319	-2530	949	27
10320	-2530	945	24
10321	-2530	946	25
10322	-2530	942	24
10323	-2530	943	24
10324	-2530	944	24
10325	-2530	945	24
10326	-2530	946	24
10327	-2530	947	24
10328	-2530	948	24
10329	-2530	944	23
10330	-2530	945	23
10331	-2530	946	23
10332	-2530	947	25
10333	-2530	948	26
10334	-2530	949	26
10335	-2530	950	27
10336	-2530	951	27
10337	-2530	947	26
10338	-2530	943	25
10339	-2530	944	25
10340	-2530	945	25
10341	-2530	946	25
10342	-2530	947	25
10343	-2530	948	28
10344	-2530	949	28
10345	-2530	945	25
10346	-2530	946	25
10347	-2530	947	25
10348	-2530	948	25
10349	-2530	949	25
10350	-2530	950	25
10351	-2530	951	26
10352	-2530	952	26
10353	-2530	953	26
10354	-2530	954	28
10355	-2530	955	29
10356	-2530	951	28
10357	-2530	952	28
10358	-2530	953	28
10359	-2530	954	28
10360	-2530	950	26
10361	-2530	951	26
10362	-2530	952	26
10363	-2530	953	26
10364	-2530	954	26
10365	-2530	955	26
10366	-2530	956	26
10367	-2530	952	25
10368	-2530	953	25
10369	-2530	954	25
10370	-2530	955	25
10371	-2530	956	25
10372	-2530	957	25
10373	-2530	958	26
10374	-2530	959	27
10375	-2530	955	26
10376	-2530	956	27
10377	-2530	957	27
10378	-2530	958	27
10379	-2530	959	28
10380	-2530	960	30
10381	-2530	956	29
10382	-2530	957	29
10383	-2530	958	29
10384	-2530	959	31
10385	-2530	955	26
10386	-2530	951	25
10387	-2530	952	25
10388	-2530	953	25
10389	-2530	954	25
10390	-2530	955	26
10391	-2530	956	26
10392	-2530	957	27
10393	-2530	953	26
10394	-2530	949	25
10395	-2530	950	25
10396	-2530	951	26
10397	-2530	952	26
10398	-2530	953	26
10399	-2530	949	25
10400	-2580	950	26
10401	-2580	946	25
10402	-2580	942	24
10403	-2580	943	25
10404	-2580	944	27
10405	-2580	945	27
10406	-2580	946	28
10407	-2580	947	28
10408	-2580	943	26
10409	-2580	944	26
10410	-2580	945	26
10411	-2580	941	25
10412	-2580	942	25
10413	-2580	943	26
10414	-2580	944	27
10415	-2580	945	27
10416	-2580	946	27
10417	-2580	947	27
10418	-2580	943	26
10419	-2580	944	26
10420	-2580	945	29
10421	-2580	941	26
10422	-2580	942	26
10423	-2580	943	27
10424	-2580	939	24
10425	-2580	940	24
10426	-2580	941	24
10427	-2580	942	24
10428	-2580	943	24
10429	-2580	944	24
10430	-2580	945	24
10431	-2580	946	25
10432	-2580	947	25
10433	-2580	948	25
10434	-2580	949	25
10435	-2580	950	25
10436	-2580	951	26
10437	-2580	952	26
10438	-2580	953	26
10439	-2580	954	26
10440	-2580	955	27
10441	-2580	956	27
10442	-2580	957	27
10443	-2580	958	28
10444	-2580	959	28
10445	-2580	960	28
10446	-2580	956	27
10447	-2580	952	26
10448	-2580	953	26
10449	-2580	954	26
10450	-2580	955	26
10451	-2580	956	28
10452	-2580	952	26
10453	-2580	953	27
10454	-2580	949	26
10455	-2580	945	25
10456	-2580	946	25
10457	-2580	947	25
10458	-2580	948	26
10459	-2580	949	26
10460	-2580	950	26
10461	-2580	951	27
10462	-2580	952	27
10463	-2580	953	27
10464	-2580	954	28
10465	-2580	950	27
10466	-2580	951	28
10467	-2580	952	31
10468	-2580	948	30
10469	-2580	944	28
10470	-2580	945	28
10471	-2580	946	28
10472	-2580	942	26
10473	-2580	943	26
10474	-2580	944	26
10475	-2580	940	25
10476	-2580	936	24
10477	-2580	937	26
10478	-2580	933	25
10479	-2580	929	24
10480	-2580	930	25
10481	-2580	926	24
10482	-2580	927	25
10483	-2580	928	25
10484	-2580	929	26
10485	-2580	930	26
10486	-2580	926	25
10487	-2580	927	26
10488	-2580	928	27
10489	-2580	929	27
10490	-2580	925	24
10491	-2580	926	24
10492	-2580	927	24
10493	-2580	923	23
10494	-2580	924	23
10495	-2580	925	23
10496	-2580	926	23
10497	-2580	927	23
10498	-2580	928	23
10499	-2580	929	23
10500	-2580	930	23
10501	-2580	931	24
10502	-2580	932	25
10503	-2580	928	23
10504	-2580	929	23
10505	-2580	930	23
10506	-2580	931	23
10507	-2580	932	23
10508	-2580	933	23
10509	-2580	934	23
10510	-2580	935	23
10511	-2580	936	23
10512	-2580	937	23
10513	-2580	938	23
10514	-2580	939	23
10515	-2580	940	23
10516	-2580	941	23
10517	-2580	942	23
10518	-2580	943	23
10519	-2580	944	23
10520	-2580	945	23
10521	-2580	946	23
10522	-2580	947	23
10523	-2580	948	23
10524	-2580	949	23
10525	-2580	950	23
10526	-2580	951	24
10527	-2580	952	24
10528	-2580	953	24
10529	-2580	954	24
10530	-2580	955	24
10531	-2580	956	24
10532	-2580	957	24
10533	-2580	958	24
10534	-2580	959	24
10535	-2580	960	24
10536	-2580	961	24
10537	-2580	962	26
10538	-2580	958	24
10539	-2580	959	24
10540	-2580	960	24
10541	-2580	961	24
10542	-2580	962	24
10543	-2580	963	24
10544	-2580	964	24
10545	-2580	965	24
10546	-2580	966	24
10547	-2580	967	24
10548	-2580	968	24
10549	-2580	969	24
10550	-2580	970	24
10551	-2580	971	24
10552	-2580	972	24
10553	-2580	973	24
10554	-2580	974	24
10555	-2580	975	24
